OBJECTID,lng,lat
108.0,126.05836417276748,26.426394966880988
109.0,126.0588632703634,26.426340843031383
110.0,126.05936230889377,26.426287347061006
111.0,126.06883867784234,26.42545804271791
112.0,126.06899992604608,26.424985620590473
113.0,126.06916255867111,26.424513628531493
114.0,126.05482452314496,26.41049322294818
115.0,126.05524651027555,26.410760702873464
116.0,126.0200430797365,26.393607016463612
117.0,126.02008013849455,26.39321422750323
118.0,126.02055065495095,26.393034193069592
119.0,126.02101072942328,26.39283290459033
120.0,126.05627851072445,26.409509944842103
121.0,126.05671419602167,26.409755037858964
122.0,126.05713971801768,26.41001756498518
123.0,126.072042984662,26.422112795739835
124.0,126.07156751539036,26.42195510506998
125.0,126.07108719745744,26.42181259871712
126.0,126.07061560253113,26.421643272473833
127.0,126.03353502962914,26.38725919346951
128.0,126.03391543075507,26.38692572122477
129.0,126.03429583789004,26.386592327546076
130.0,126.0346762503017,26.38625881539139
131.0,126.0350596894754,26.385928835632352
132.0,126.03499612813984,26.385328074895433
133.0,126.03466232163547,26.384959409265843
134.0,126.04389329090594,26.390821733174608
135.0,126.03138411436126,26.411715806283965
136.0,126.03552497071676,26.39123817922519
137.0,126.0360097754591,26.391364737902016
138.0,126.03491655384657,26.392919915732797
139.0,126.0352993012464,26.392589716088462
140.0,126.03567600480463,26.392252109078818
141.0,126.03604323939807,26.391904356763376
142.0,126.03641057646016,26.391556597861477
143.0,126.03739108648136,26.394385493819257
144.0,126.03688826727637,26.394372730840725
145.0,126.0367442624065,26.393868870229586
146.0,126.0350299061274,26.393267233744993
147.0,126.03553194955573,26.393294139840584
148.0,126.036033293555,26.39333003815593
149.0,126.03680761552074,26.39288888537805
150.0,126.03872880770751,26.389679812427804
151.0,126.03920290568209,26.389835382780834
152.0,126.03549262047467,26.385879428310325
153.0,126.03611126769779,26.386654836460377
154.0,126.03643232140912,26.38703398982481
155.0,126.04365715702374,26.393882726325934
156.0,126.0438127813734,26.393405066431573
157.0,126.04368446434086,26.39302906084583
158.0,126.04443724143567,26.39302559201785
159.0,126.04488593390643,26.393244936634197
160.0,126.04397849631948,26.394512255585603
161.0,126.04439933584786,26.394495398568473
162.0,126.04467090250408,26.39387021864027
163.0,126.0448648506029,26.393406128197952
164.0,126.0452137480343,26.392854715319714
165.0,126.04494520142374,26.394475695260464
166.0,126.04519982428019,26.394042996201847
167.0,126.04547185525958,26.393618662212734
168.0,126.04575545768526,26.393202487559016
169.0,126.04590596821888,26.392777028010393
170.0,126.05900592531037,26.391140195631667
171.0,126.05867792095614,26.391515365891603
172.0,126.05837480455172,26.391915278893855
173.0,126.0578535392635,26.39260792129302
174.0,126.05754726563796,26.393005684921594
175.0,126.05876411361673,26.39198606849942
176.0,126.0685843868239,26.423505366190703
177.0,126.06829138761539,26.423779528067307
178.0,126.01992119435874,26.407956854420178
179.0,126.01945759777924,26.407767547001054
180.0,126.01899293241925,26.407580675768823
181.0,126.0185304077468,26.40738870935845
182.0,126.02293176911687,26.40688291306807
183.0,126.02243042249022,26.406849765881304
184.0,126.02192900883281,26.406816344047826
185.0,126.02142674415863,26.406800248832333
186.0,126.02152018318836,26.404157381290418
187.0,126.02131955736944,26.403701045714396
188.0,126.02111773256351,26.40324509390916
189.0,126.02091591547183,26.402789112366605
190.0,126.02071410653996,26.402333200829666
191.0,126.02647485768239,26.41243668668173
192.0,126.02643905166241,26.412935725706113
193.0,126.02642296439753,26.413435184479685
194.0,126.03517284107673,26.41258380071821
195.0,126.03603981893072,26.410721368730332
196.0,126.03667125057844,26.410685260414
197.0,126.04307891130541,26.426420619987805
198.0,126.0429684476232,26.425934595289128
199.0,126.0475098623639,26.420933637337406
200.0,126.04763000737383,26.421660714758247
201.0,126.04804544186253,26.421936880382223
202.0,126.0484675749917,26.42220145193813
203.0,126.04892482100243,26.422402469230235
204.0,126.0494000958033,26.422559483215547
205.0,126.04987382466156,26.422717654213734
206.0,126.05032272772125,26.422935063216926
207.0,126.05067217519517,26.423281687628403
208.0,126.05095138456004,26.4236941212668
209.0,126.05121118284906,26.424118633176587
210.0,126.05193497415847,26.42442277535013
211.0,126.05082875446521,26.42201253109316
212.0,126.04820084481722,26.40414345053203
213.0,126.04893377229384,26.401575613472293
214.0,126.04920904913905,26.401845439741876
215.0,126.049298830885,26.402215511318527
216.0,126.04914683234901,26.402693837339715
217.0,126.04895510133514,26.403341481642197
218.0,126.04882049839895,26.403824807558316
219.0,126.05650914620699,26.413126928968435
220.0,126.05656286445516,26.41362364211334
221.0,126.05661657660971,26.414120256920963
222.0,126.05786380369842,26.413932230000665
223.0,126.0578433229728,26.41343273840739
224.0,126.05781420614649,26.412934003155534
225.0,126.05990650194337,26.41242736677432
226.0,126.06029517818561,26.412110064717975
227.0,126.06066855244603,26.41177576796096
228.0,126.061033572209,26.411922063612565
229.0,126.0614003659213,26.41226215198222
230.0,126.06176712401843,26.41260226906762
231.0,126.05456650760723,26.423720935288028
232.0,126.05902807813524,26.393434891459233
233.0,126.05972645034828,26.393419693842716
234.0,126.04488346712309,26.417335844767994
235.0,126.04512137962193,26.416891979082692
236.0,126.04535927934226,26.416448036358954
237.0,126.04559716652788,26.41600421724855
238.0,126.0607442475985,26.426343643143714
239.0,126.0178277947485,26.398396138421628
240.0,126.01809402140789,26.397970323229185
241.0,126.01836036461413,26.397544347773067
242.0,126.01862662348834,26.397118314348823
243.0,126.04377943714734,26.391731628287076
244.0,126.04361102216166,26.391265382311357
245.0,126.04347983629602,26.391289252472593
246.0,126.0433878165497,26.391949572805537
247.0,126.0437786497201,26.39222823792589
248.0,126.05968349617739,26.397071818290367
249.0,126.06017393998775,26.397174421966092
250.0,126.06066442578047,26.397277251582864
251.0,126.06115485274614,26.39738030957622
252.0,126.04743968208462,26.403867282569724
253.0,126.04702653114876,26.403590499709193
254.0,126.04715456506828,26.403135130626037
255.0,126.03595015669354,26.413236655469987
256.0,126.0077441862304,26.41439438246411
257.0,126.00774177270321,26.413894455955248
258.0,126.00773935403647,26.41339452869951
259.0,126.00773693055598,26.412894600765075
260.0,126.00773450259078,26.412394672220803
261.0,126.06128468534678,26.42648844009436
262.0,126.03718400280368,26.390213261574388
263.0,126.03709630719628,26.39070304143484
264.0,126.0369813393701,26.391190787183245
265.0,126.03861915230306,26.40435625583628
266.0,126.04813163875365,26.4132150918296
267.0,126.04850898005205,26.41288128837557
268.0,126.04887753770086,26.412536584833195
269.0,126.04923318876233,26.41217933199347
270.0,126.04951215519584,26.411771253055424
271.0,126.04966255694728,26.411298477510616
272.0,126.04989129091626,26.410850614985517
273.0,126.0501220247228,26.410403859968042
274.0,126.05035918351648,26.40996035870022
275.0,126.05061141662156,26.4095252081468
276.0,126.0509846532023,26.409553781639893
277.0,126.05107091939875,26.41004528376583
278.0,126.05115537268772,26.41053721203133
279.0,126.05124002246352,26.411029142381274
280.0,126.05132265754695,26.411521300780404
281.0,126.05140297650888,26.412013990325516
282.0,126.05148329007882,26.412506683725155
283.0,126.05156359783052,26.412999280947147
284.0,126.05164389965141,26.413491981914095
285.0,126.0517242955143,26.413984585456248
286.0,126.05180458431808,26.41447729381088
287.0,126.0518831579825,26.414970225185563
288.0,126.05196051872241,26.415463373562588
289.0,126.05203797244558,26.41595652401444
290.0,126.05211541836243,26.41644967763928
291.0,126.05219647311561,26.416942194150753
292.0,126.05228133715237,26.417433971931278
293.0,126.05236207325737,26.41792659893962
294.0,126.05243858073642,26.41841997553052
295.0,126.05251216535882,26.4189136867578
296.0,126.05257941129285,26.41940846912733
297.0,126.04911747475023,26.40461646005941
298.0,126.04937292630852,26.40423276505626
299.0,126.04939942115877,26.403733288365537
300.0,126.04943426241057,26.403234304286013
301.0,126.04172838712253,26.421417685491114
302.0,126.04195888833667,26.420969700054442
303.0,126.04218947800143,26.42052172574328
304.0,126.04241995497034,26.420073866474837
305.0,126.04265041974826,26.419625921304206
306.0,126.04288087254535,26.41917809085156
307.0,126.04311131323637,26.41873017580842
308.0,126.04334174195678,26.418282276809972
309.0,126.043572259469,26.417834492899196
310.0,126.06144372291399,26.40172383613321
311.0,126.06163846028323,26.40126289975883
312.0,126.01633191694384,26.41946264173816
313.0,126.01654743159301,26.41990348596257
314.0,126.01621835705552,26.420267463705223
315.0,126.01583650562588,26.4209454204582
316.0,126.01580776954046,26.421443310137185
317.0,126.01585929946033,26.42193869209382
318.0,126.01764726513409,26.415649885856862
319.0,126.01766054141149,26.415150055904874
320.0,126.0176739121491,26.41465012408815
321.0,126.01238631359114,26.412536286269685
322.0,126.01286097867094,26.412372856347538
323.0,126.01786690422499,26.413285671569255
324.0,126.02785099964964,26.41998437305621
325.0,126.02786234882953,26.419602869014817
326.0,126.02858399788792,26.415102029220677
327.0,126.02859880761613,26.414612374334894
328.0,126.02854849422543,26.414122206749127
329.0,126.02864602177304,26.413631094431974
330.0,126.02917664759889,26.413547480561803
331.0,126.02967513055931,26.41360853679639
332.0,126.03017392831842,26.413667995569362
333.0,126.03067243861935,26.413728872066017
334.0,126.03117076127465,26.413791770940666
335.0,126.03209696722323,26.416779093868126
336.0,126.03219595353015,26.416287445828196
337.0,126.03227620739024,26.41579290212545
338.0,126.03235514597789,26.415297877421583
339.0,126.03242864231643,26.414802339775214
340.0,126.03507784418753,26.410524676252876
341.0,126.05189839410949,26.424576158514245
342.0,126.05237963543043,26.424428500506288
343.0,126.05277341103378,26.4241186805743
344.0,126.05336031511172,26.423614412080994
345.0,126.05386058466824,26.42359306191394
346.0,126.04946756347725,26.42086762238871
347.0,126.0641497912515,26.424138749298876
348.0,126.06398548397952,26.424506180036804
349.0,126.06403480361254,26.42500363499079
350.0,126.06495903326308,26.423305873993453
351.0,126.0647304016723,26.42375035743089
352.0,126.06940344843028,26.4237681802732
353.0,126.06926748178309,26.423237671058025
354.0,126.06884347460527,26.423877312428022
355.0,126.06865756792372,26.423524345144735
356.0,126.04844415803264,26.425309140144517
357.0,126.04894465751958,26.425254825099497
358.0,126.07407941477503,26.417847475523025
359.0,126.01457853641809,26.402460121815032
360.0,126.01481180861384,26.402016458519345
361.0,126.01504981779246,26.401575217862657
362.0,126.01528794080666,26.401133924372814
363.0,126.01552718311632,26.40069317216808
364.0,126.01577126463012,26.4002550372188
365.0,126.01608004446524,26.399698045423282
366.0,126.01632295207665,26.399259097470626
367.0,126.01656587417857,26.398820097175676
368.0,126.01477129688026,26.403198498485793
369.0,126.01513512771731,26.402993921961063
370.0,126.01547881671917,26.402627767537304
371.0,126.01582846330749,26.402267165976685
372.0,126.01618939960301,26.40191747633708
373.0,126.01655036130411,26.401567669047754
374.0,126.01690199279865,26.401208714999537
375.0,126.01628019787742,26.40037000761901
376.0,126.01672338184585,26.400602897192204
377.0,126.01716660204372,26.400835612256003
378.0,126.01613835806164,26.397863067542918
379.0,126.01649471506518,26.397508615695035
380.0,126.01685099748549,26.397153951280178
381.0,126.01653542305655,26.39670227531786
382.0,126.01689029204114,26.397053983355658
383.0,126.0168745768389,26.396395015748617
384.0,126.01723267736739,26.396743392609224
385.0,126.01759806722164,26.396397324542715
386.0,126.01782243959727,26.396021497626954
387.0,126.0174620999419,26.39567562372883
388.0,126.01721885045161,26.396057721578668
389.0,126.01759664810577,26.396384838017113
390.0,126.02204582948532,26.396100433432952
391.0,126.02227315836191,26.396543838372025
392.0,126.02250060011966,26.396987307135444
393.0,126.02593311448683,26.384755015422588
394.0,126.02621929909718,26.38516229923316
395.0,126.02650539914544,26.385569642390195
396.0,126.03328513155301,26.4008916218147
397.0,126.0337211695864,26.401131816937685
398.0,126.03421998275961,26.401143259850873
399.0,126.034722822843,26.40115380014217
400.0,126.03522258352216,26.401203158135075
401.0,126.03972838843826,26.39071775738962
402.0,126.04224022826878,26.389875547061667
403.0,126.04261531632231,26.38953655895687
404.0,126.043014810539,26.389419771542727
405.0,126.06408091699056,26.415115051820425
406.0,126.06384805089762,26.415557659210563
407.0,126.04989615156194,26.42560457346922
408.0,126.04996520395386,26.426098887684496
409.0,126.05003173104632,26.426593534478748
410.0,126.06785522705812,26.42306732968984
411.0,126.04028633061641,26.390654043280886
412.0,126.04077964483687,26.390724126286205
413.0,126.04126894674282,26.39083291659256
414.0,126.03884408726465,26.39292387345414
415.0,126.03932591069014,26.393031634497788
416.0,126.03944760302376,26.392573779983678
417.0,126.03952991607436,26.392079298039707
418.0,126.0396340264035,26.39152176689175
419.0,126.03972732941713,26.391029007436376
420.0,126.03904501663591,26.392012969335205
421.0,126.0423321463043,26.39410308148806
422.0,126.04191721664922,26.393855473679768
423.0,126.04141436227663,26.393881003642374
424.0,126.04111705257536,26.393634448002093
425.0,126.04113854660704,26.393134690277588
426.0,126.04117756127714,26.392636145627872
427.0,126.04133102845216,26.392158314251553
428.0,126.04140203700919,26.391507981621842
429.0,126.04146845493366,26.391011996167734
430.0,126.04003353036273,26.391916693877018
431.0,126.04053463985692,26.391906541763362
432.0,126.04103626988663,26.391938220374524
433.0,126.03366043391469,26.389811178995327
434.0,126.0334725466173,26.39027790845975
435.0,126.03328607798773,26.39074521005416
436.0,126.03310243761923,26.39121356004598
437.0,126.03292454554679,26.391684009790666
438.0,126.042536977858,26.39064227330323
439.0,126.04286521854215,26.391016010054198
440.0,126.04363789333965,26.390396547310253
441.0,126.04338279643855,26.38996948160011
442.0,126.04311985542762,26.38954736362044
443.0,126.0434054373279,26.390866323150632
444.0,126.0440633075462,26.391293667896377
445.0,126.04419691502379,26.391773480958047
446.0,126.04410804100347,26.392208277617517
447.0,126.04404413834959,26.39171547849137
448.0,126.04389906486551,26.391241951792566
449.0,126.04351961825147,26.390461002663994
450.0,126.04326813805285,26.390032089759195
451.0,126.04300458944587,26.389610290982645
452.0,126.04302644813144,26.390166414914766
453.0,126.04290678525369,26.39026800791725
454.0,126.04646867849542,26.399919198044444
455.0,126.05291662708309,26.398778739456894
456.0,126.05971313470309,26.391130940924697
457.0,126.05936579540152,26.39123255669429
458.0,126.05271518701905,26.38639645550718
459.0,126.05315645786597,26.386716796946022
460.0,126.05356060766093,26.38700986858908
461.0,126.06687418540004,26.38195272889328
462.0,126.06719015025628,26.381565887027847
463.0,126.06762670649151,26.381351633376248
464.0,126.06139527002814,26.414636910415606
465.0,126.06179776264796,26.41462807296639
466.0,126.03392737199856,26.426603060062515
467.0,126.03407749266094,26.426127450194368
468.0,126.03454457047054,26.425937045612695
469.0,126.05162185482351,26.422570736242367
470.0,126.05180851690778,26.422904024611146
471.0,126.05170014322205,26.42327229459633
472.0,126.05217738356295,26.423422652157544
473.0,126.05261695976009,26.423660263601448
474.0,126.0100873235395,26.416763588231166
475.0,126.00989027399413,26.417129653219188
476.0,126.00962822802006,26.41752119318011
477.0,126.00962256795454,26.418021110679828
478.0,126.01559145628676,26.41570721472287
479.0,126.01529699727435,26.41530363159817
480.0,126.01500255065521,26.41489996765284
481.0,126.01521506260491,26.4145405209188
482.0,126.01563029918981,26.41425709602325
483.0,126.0171749421131,26.41672486864733
484.0,126.01806455173191,26.416660646238277
485.0,126.01949430889226,26.416757526792292
486.0,126.0176225279925,26.413732766051655
487.0,126.0161823222546,26.41090735125774
488.0,126.01597411768462,26.411363349859812
489.0,126.02618067278506,26.416802907572208
490.0,126.02611744487959,26.417299616214386
491.0,126.02606900307819,26.41779781489444
492.0,126.02602176147604,26.418296094186616
493.0,126.0259661599947,26.41879368711213
494.0,126.02623514880372,26.41904738795158
495.0,126.02673360797966,26.419108312875245
496.0,126.02653163356365,26.414415207011395
497.0,126.02664814370047,26.414899879776154
498.0,126.02662286144718,26.415382970292494
499.0,126.02642628572295,26.415845693102856
500.0,126.0302972482604,26.41706435399035
501.0,126.03075117945261,26.418913040477157
502.0,126.03082713828098,26.418417705353754
503.0,126.03090842502857,26.41792308140602
504.0,126.03098426827799,26.417427741523813
505.0,126.04101148114717,26.426537247206408
506.0,126.0407892097664,26.426092826539765
507.0,126.04063242909686,26.4256222312653
508.0,126.04054456621444,26.425132396273376
509.0,126.04051425543379,26.424634004660774
510.0,126.04046913946286,26.42413685718108
511.0,126.04040529411304,26.423642219364112
512.0,126.04041218959063,26.423143902388947
513.0,126.04048026882522,26.422647764473517
514.0,126.0406337982985,26.42216920203415
515.0,126.06513661700087,26.401341284464436
516.0,126.06525591746582,26.4008616169466
517.0,126.06538563365034,26.40038007179063
518.0,126.06140267441957,26.40224518957063
519.0,125.99514162435933,26.416959546401223
520.0,125.99484631173073,26.417358502227035
521.0,125.99455101138685,26.417757483696704
522.0,125.99425582295017,26.418156393106962
523.0,125.99395163875842,26.418547996109222
524.0,125.99364156312659,26.418935333711474
525.0,125.99340963519977,26.41936389409422
526.0,125.99373281355037,26.419677781910668
527.0,125.99422285341196,26.41978430225138
528.0,125.9947213422685,26.41977536811123
529.0,125.99521935380548,26.41973692407413
530.0,125.99571741329657,26.419697668483753
531.0,125.99621270034852,26.419634864969993
532.0,125.99670813648487,26.419571746135716
533.0,125.99720474416338,26.419532716303912
534.0,125.99770376980544,26.419569175700964
535.0,125.99819827943459,26.419648046030847
536.0,125.99868736312379,26.419760322500487
537.0,125.99917340293611,26.419883638792943
538.0,125.99965110875429,26.42003834059308
539.0,126.00012496725343,26.42020458320954
540.0,126.00059747457972,26.420374693774274
541.0,126.00106423279533,26.420559732860028
542.0,126.00152703912869,26.420754922113293
543.0,126.00197549101988,26.420981182599256
544.0,126.00241428117363,26.421224668559113
545.0,126.00283770302332,26.421495151472055
546.0,126.06790571154238,26.42324904967556
547.0,126.06793183114944,26.423669843390147
548.0,126.06818451286847,26.41325426267248
549.0,126.068409081202,26.412808530034184
550.0,126.0686336324613,26.412362847128716
551.0,126.0688581668883,26.411917213936317
552.0,126.0690821840051,26.411471328306273
553.0,126.06929547132819,26.411020344132936
554.0,126.06950874366184,26.41056930472734
555.0,126.06972200137426,26.410118310043813
556.0,126.06993524473036,26.40966736004598
557.0,126.07014847399796,26.4092164546919
558.0,126.07036158939941,26.40876559337416
559.0,126.07061580077603,26.40821673089518
560.0,126.07082458296583,26.407763841360318
561.0,126.07103335279952,26.40731109441213
562.0,126.07124211044892,26.406858390002554
563.0,126.07145085608664,26.40640562807842
564.0,126.06345498806905,26.42327137965678
565.0,126.06381292043127,26.423614515045813
566.0,126.0642804322394,26.423794554255863
567.0,126.0591622465267,26.418257595486136
568.0,126.05966265034606,26.418219727259693
569.0,126.06016289389761,26.418182692600514
570.0,126.06058598911879,26.418646416161508
571.0,126.05306862404632,26.386032498354332
572.0,126.05338485500494,26.38564112516556
573.0,126.03195280851007,26.417850086495235
574.0,126.0318741369276,26.418345092390904
575.0,126.03179273945585,26.418839639685267
576.0,126.03171324692329,26.41933445266384
577.0,126.03160413140488,26.41980504760115
578.0,126.0311435516712,26.419616028423135
579.0,126.03068608907971,26.419414597717356
580.0,126.0361817079328,26.418801907857627
581.0,126.03636022611461,26.418393145097486
582.0,126.03590925519688,26.418178627380964
583.0,126.03821821119585,26.41505253022304
584.0,126.03823893405391,26.41555120769075
585.0,126.03826397891068,26.416050010890732
586.0,126.03850304561423,26.416474403590453
587.0,126.03881957132194,26.416857998645455
588.0,126.03866563706073,26.417255437429134
589.0,126.03831042066678,26.417586092724083
590.0,126.03820496681878,26.418067202410732
591.0,126.03802838427656,26.418486026446878
592.0,126.03763901205525,26.418805875608143
593.0,126.0373956755672,26.41922313564888
594.0,126.03728003093153,26.419710717016084
595.0,126.0288361348375,26.412941091236544
596.0,126.03151043375512,26.408901926297744
597.0,126.03221413846889,26.4088806521698
598.0,126.04170823896331,26.413980789544542
599.0,126.04144022221539,26.413566443189396
600.0,126.04129360546864,26.413090820504767
601.0,126.04114909595795,26.41261516723215
602.0,126.04099743643229,26.41214083595176
603.0,126.0408391314789,26.411669018744046
604.0,126.04069460478202,26.411192878029933
605.0,126.04196003485058,26.413888188602193
606.0,126.04183455540633,26.41340700313395
607.0,126.04167667415688,26.412934750223307
608.0,126.04151315284543,26.41246449511425
609.0,126.04136260314162,26.411989832927418
610.0,126.05305195453094,26.40993923391002
611.0,126.05320003965207,26.409470347983376
612.0,126.05367455827091,26.409687965899767
613.0,126.05353650880257,26.409208024881508
614.0,126.06812647607208,26.422310064568766
615.0,126.07031656027235,26.40212606165439
616.0,126.07076818998165,26.40234413760072
617.0,126.07122684667667,26.40254146096005
618.0,126.07166050614472,26.402793407512632
619.0,126.07207185469237,26.403079367573632
620.0,126.07249204762928,26.403353959170115
621.0,126.0728945273453,26.403653871990816
622.0,126.0733218190748,26.403916852789756
623.0,126.0586105208725,26.417754486076195
624.0,126.0099237946074,26.396797987371357
625.0,126.01016357123743,26.39723643688471
626.0,126.01043456011786,26.397656998720777
627.0,126.01070193276142,26.398054896571384
628.0,126.0111328902774,26.397806054512237
629.0,126.01155493177765,26.397534950241578
630.0,126.0119769116878,26.397263668773064
631.0,126.01240275138106,26.396998198181848
632.0,126.01282993722647,26.39673454431613
633.0,126.01325675952761,26.396470113970658
634.0,126.0345045452422,26.413291974027445
635.0,126.03434307280203,26.412705568216634
636.0,126.03442600877847,26.412211440227434
637.0,126.03490743655713,26.41224962635381
638.0,126.03018053689978,26.416267419647546
639.0,126.03040577050376,26.415817219844072
640.0,126.03064973571837,26.41537930145477
641.0,126.03111030141643,26.415231042033298
642.0,126.03158474761273,26.41506349601172
643.0,126.0320503135889,26.41486633690973
644.0,126.0303530887927,26.416297784638292
645.0,126.03061327053292,26.41586601214812
646.0,126.06414544418612,26.422366519996626
647.0,126.06461932390008,26.422527118334056
648.0,126.0651018417743,26.4226616477058
649.0,126.06350565183727,26.416138024648127
650.0,126.06324044682982,26.416562312946287
651.0,126.06297361389336,26.416985672651037
652.0,126.0627063562985,26.41740890226933
653.0,126.06098096009023,26.4165667419977
654.0,126.06054674879036,26.416319565042077
655.0,126.06011228784222,26.416071467316385
656.0,126.05971083683335,26.415773293107627
657.0,126.05961610155889,26.41532822820851
658.0,126.0596436008926,26.41482936970238
659.0,126.03621344584211,26.394403478217512
660.0,126.03571595606869,26.394399413037895
661.0,126.05411769100091,26.38442666216442
662.0,126.05464633318915,26.384832236801156
663.0,126.05503076322644,26.38515044502833
664.0,126.05391513772065,26.38489170634627
665.0,126.05425545222501,26.38452100823791
666.0,126.05736528552822,26.381315399209505
667.0,126.05784865464987,26.381286443323788
668.0,126.05843411227808,26.381733322000695
669.0,126.05468598738241,26.384240340955184
670.0,126.05505037406705,26.383896331975365
671.0,126.05540207732813,26.383536647176385
672.0,126.0557953532124,26.383225504875774
673.0,126.05614259188664,26.38286317788709
674.0,126.05652406124246,26.382538079029963
675.0,126.05696205321574,26.38229076655582
676.0,126.05739779495356,26.382040138481255
677.0,126.05776852606225,26.381705533649
678.0,126.01169961192765,26.40293883188556
679.0,126.0119894077939,26.40253026565095
680.0,126.01228304096942,26.4021243048403
681.0,126.01257800004765,26.401719154954076
682.0,126.01287498885493,26.401315412718958
683.0,126.01317400778531,26.40091307684817
684.0,126.01347324796662,26.40051065376208
685.0,126.01377009655937,26.400106555565838
686.0,126.0140586228943,26.399696513313405
687.0,126.01436526203959,26.399299400387076
688.0,126.01466820299851,26.39889941894751
689.0,126.0149672441776,26.398496473967896
690.0,126.01526751234184,26.398094338957677
691.0,126.01758474824398,26.40051363943922
692.0,126.01794208376573,26.400159720698134
693.0,126.01829511669588,26.39980153049986
694.0,126.01862784784595,26.399424416991476
695.0,126.0470520338781,26.398475380444662
696.0,126.04664498111164,26.3980660170268
697.0,126.05576504677691,26.400171248384677
698.0,126.00964054269816,26.410837821394438
699.0,126.00995793505655,26.4104507358351
